species,fastq,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Unknown,426509,426509,Unclassified,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
Psilocybe cubensis,1,1,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Psilocybe;Psilocybe cubensis
Rhizoctonia solani,1,1,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;Rhizoctonia solani
Puccinia triticina,1,1,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Eukaryota;Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia triticina
Cryptococcus neoformans,1,1,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans
Micromonas commoda,1,1,Eukaryota,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas commoda
Arabidopsis thaliana,1,1,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Arabidopsis;Arabidopsis thaliana
Brassica rapa,1,1,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Brassica;Brassica rapa
Malus sylvestris,1,1,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus sylvestris
Lowelvirus tuscon4d,1,1,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes_Incertae_sedis,Kyanoviridae,Lowelvirus,Viruses;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes_Incertae_sedis;Kyanoviridae;Lowelvirus;Lowelvirus tuscon4d
Moloney murine sarcoma virus,1,1,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Gammaretrovirus,Viruses;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Gammaretrovirus;Moloney murine sarcoma virus
Murine leukemia-related retroviruses,1,1,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Gammaretrovirus,Viruses;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Gammaretrovirus;Murine leukemia-related retroviruses
